Store,Dept,YearMonth,Monthly_Sales
37,85,2012-04,507.22
37,85,2012-05,633.42
37,85,2012-06,458.03999999999996
37,85,2012-07,334.19
37,85,2012-08,651.14
37,85,2012-09,325.65
37,85,2012-10,298.41
37,87,2010-02,1523.62
37,87,2010-03,1924.1399999999999
37,87,2010-04,3764.26
37,87,2010-05,3722.3900000000003
37,87,2010-06,3102.0699999999997
37,87,2010-07,3601.21
37,87,2010-08,2787.34
37,87,2010-09,3126.17
37,87,2010-10,4750.2
37,87,2010-11,3570.56
37,87,2010-12,5031.8
37,87,2011-01,4005.25
37,87,2011-02,5219.04
37,87,2011-03,4369.28
37,87,2011-04,5451.45
37,87,2011-05,4700.8
37,87,2011-06,4301.8
37,87,2011-07,5293.88
37,87,2011-08,4622.24
37,87,2011-09,5946.8099999999995
37,87,2011-10,4637.58
37,87,2011-11,3792.52
37,87,2011-12,4574.81
37,87,2012-01,4728.11
37,87,2012-02,4530.87
37,87,2012-03,5302.88
37,87,2012-04,4189.43
37,87,2012-05,5130.44
37,87,2012-06,6402.950000000001
37,87,2012-07,5048.98
37,87,2012-08,6896.68
37,87,2012-09,4736.02
37,87,2012-10,5084.03
37,90,2010-02,163742.29
37,90,2010-03,157042.22999999998
37,90,2010-04,200926.79
37,90,2010-05,159117.29
37,90,2010-06,159978.41
37,90,2010-07,203077.22999999998
37,90,2010-08,166159.69
37,90,2010-09,169725.52
37,90,2010-10,212672.59
37,90,2010-11,180712.40999999997
37,90,2010-12,226727.0
37,90,2011-01,179307.21
37,90,2011-02,179608.69
37,90,2011-03,171402.42
37,90,2011-04,223130.55
37,90,2011-05,176816.07
37,90,2011-06,173654.19
37,90,2011-07,219419.16999999998
37,90,2011-08,184119.75
37,90,2011-09,235369.23
37,90,2011-10,189324.12
37,90,2011-11,194894.72
37,90,2011-12,243598.61
37,90,2012-01,193986.62
37,90,2012-02,186465.46
37,90,2012-03,225044.46
37,90,2012-04,179634.24
37,90,2012-05,177924.82
37,90,2012-06,214568.75
37,90,2012-07,173967.62
37,90,2012-08,222204.91999999998
37,90,2012-09,180396.4
37,90,2012-10,187933.75
37,91,2010-02,120779.78
37,91,2010-03,119010.8
37,91,2010-04,151097.93
37,91,2010-05,121328.96
37,91,2010-06,121303.41
37,91,2010-07,153586.77
37,91,2010-08,125651.01
37,91,2010-09,126115.44
37,91,2010-10,151570.22
37,91,2010-11,118338.36
37,91,2010-12,137814.21
37,91,2011-01,125638.07
37,91,2011-02,126742.09
37,91,2011-03,122339.88
37,91,2011-04,156215.53
37,91,2011-05,126556.61
37,91,2011-06,122914.87
37,91,2011-07,155515.19
37,91,2011-08,132096.11
37,91,2011-09,161922.01
37,91,2011-10,126210.55
37,91,2011-11,121670.58
37,91,2011-12,144506.1
37,91,2012-01,128643.23
37,91,2012-02,125702.0
37,91,2012-03,152699.26
37,91,2012-04,124377.39
37,91,2012-05,123861.52
37,91,2012-06,155912.38
37,91,2012-07,123369.69
37,91,2012-08,159177.86
37,91,2012-09,125970.77
37,91,2012-10,125868.24
37,92,2010-02,243245.41
37,92,2010-03,225263.85
37,92,2010-04,282004.26
37,92,2010-05,218122.98
37,92,2010-06,211675.03
37,92,2010-07,266997.02999999997
37,92,2010-08,217374.51
37,92,2010-09,226796.84
37,92,2010-10,287027.07
37,92,2010-11,270204.66
37,92,2010-12,316477.47
37,92,2011-01,251170.7
37,92,2011-02,254026.51
37,92,2011-03,227916.49
37,92,2011-04,286822.87
37,92,2011-05,227542.48
37,92,2011-06,218739.66
37,92,2011-07,280274.42
37,92,2011-08,232010.47999999998
37,92,2011-09,298204.78
37,92,2011-10,248704.81
37,92,2011-11,276278.64
37,92,2011-12,341874.04
37,92,2012-01,261873.02000000002
37,92,2012-02,253106.09
37,92,2012-03,297326.83
37,92,2012-04,240217.66
37,92,2012-05,231101.98
37,92,2012-06,283310.38
37,92,2012-07,231657.76
37,92,2012-08,294798.45
37,92,2012-09,243579.32
37,92,2012-10,254276.05
37,93,2010-02,80189.98000000001
37,93,2010-03,79873.67
37,93,2010-04,98343.93
37,93,2010-05,78173.44
37,93,2010-06,77434.4
37,93,2010-07,99623.64
37,93,2010-08,80179.5
37,93,2010-09,82819.28
37,93,2010-10,103044.97
37,93,2010-11,90003.29000000001
37,93,2010-12,105587.56
37,93,2011-01,89466.07
37,93,2011-02,90633.07
37,93,2011-03,83679.99
37,93,2011-04,105308.95000000001
37,93,2011-05,86026.51
37,93,2011-06,85181.13
37,93,2011-07,107707.68
37,93,2011-08,84329.74
37,93,2011-09,111058.08
37,93,2011-10,87678.48
37,93,2011-11,90862.58
37,93,2011-12,113091.17
37,93,2012-01,96511.07
37,93,2012-02,90324.76
37,93,2012-03,105907.17
37,93,2012-04,84552.28
37,93,2012-05,87051.58
37,93,2012-06,112166.9
37,93,2012-07,93743.54
37,93,2012-08,113297.05
37,93,2012-09,97561.08
37,93,2012-10,97366.16
37,94,2010-02,128918.99
37,94,2010-03,127037.34
37,94,2010-04,171220.44
37,94,2010-05,149937.93
37,94,2010-06,141118.57
37,94,2010-07,171800.22999999998
37,94,2010-08,140427.86
37,94,2010-09,134762.32
37,94,2010-10,163400.97
37,94,2010-11,118288.06
37,94,2010-12,136845.97
37,94,2011-01,130825.2
37,94,2011-02,140616.44999999998
37,94,2011-03,131267.58000000002
37,94,2011-04,181170.22
37,94,2011-05,152643.9
37,94,2011-06,140662.98
37,94,2011-07,165784.14
37,94,2011-08,144790.6
37,94,2011-09,172688.97
37,94,2011-10,129992.09
37,94,2011-11,119373.35
37,94,2011-12,140043.35
37,94,2012-01,135841.45
37,94,2012-02,140225.99
37,94,2012-03,156560.3
37,94,2012-04,131986.81
37,94,2012-05,144620.91
37,94,2012-06,174868.36
37,94,2012-07,139549.1
37,94,2012-08,180926.32
37,94,2012-09,138807.4
37,94,2012-10,135896.53
37,95,2010-02,199463.02000000002
37,95,2010-03,197093.78999999998
37,95,2010-04,250545.82
37,95,2010-05,215112.73
37,95,2010-06,208904.02
37,95,2010-07,246004.79
37,95,2010-08,206479.97999999998
37,95,2010-09,205235.14
37,95,2010-10,259408.23
37,95,2010-11,194926.07
37,95,2010-12,233170.58000000002
37,95,2011-01,195436.06
37,95,2011-02,204103.47
37,95,2011-03,200222.31
37,95,2011-04,259857.87
37,95,2011-05,212115.9
37,95,2011-06,206747.87
37,95,2011-07,249132.30000000002
37,95,2011-08,208924.82
37,95,2011-09,269400.95
37,95,2011-10,212923.28999999998
37,95,2011-11,197891.52000000002
37,95,2011-12,241197.93
37,95,2012-01,211457.21
37,95,2012-02,205008.58000000002
37,95,2012-03,256926.03
37,95,2012-04,215058.36
37,95,2012-05,220983.68
37,95,2012-06,265496.05
37,95,2012-07,201195.98
37,95,2012-08,265896.01
37,95,2012-09,218370.05
37,95,2012-10,217018.4
37,96,2010-02,73336.47
37,96,2010-03,71750.6
37,96,2010-04,99749.35
37,96,2010-05,82644.70999999999
37,96,2010-06,82945.27
37,96,2010-07,102028.04000000001
37,96,2010-08,81249.51
37,96,2010-09,80819.31
37,96,2010-10,100195.48000000001
37,96,2010-11,90319.77
37,96,2010-12,114942.62999999999
37,96,2011-01,72054.83
37,96,2011-02,78056.68
37,96,2011-03,77377.22
37,96,2011-04,102244.81
37,96,2011-05,80576.95
37,96,2011-06,82771.79999999999
37,96,2011-07,103927.16
37,96,2011-08,79550.95
37,96,2011-09,98990.92
37,96,2011-10,80058.94
37,96,2011-11,87780.87
37,96,2011-12,105916.79000000001
37,96,2012-01,83696.62
37,96,2012-02,78978.25
37,96,2012-03,95774.95
37,96,2012-04,82531.34
37,96,2012-05,85529.2
37,96,2012-06,108485.19
37,96,2012-07,83542.25
37,96,2012-08,99028.85
37,96,2012-09,81385.9
37,96,2012-10,85437.84
37,97,2010-02,52503.57
37,97,2010-03,52322.119999999995
37,97,2010-04,65748.47
37,97,2010-05,52867.03
37,97,2010-06,50939.32
37,97,2010-07,66148.78
37,97,2010-08,54784.2
37,97,2010-09,56060.39
37,97,2010-10,70217.95999999999
37,97,2010-11,55513.32
37,97,2010-12,67644.74
37,97,2011-01,56766.51
37,97,2011-02,56310.75
37,97,2011-03,55705.26
37,97,2011-04,71827.89
37,97,2011-05,60239.270000000004
37,97,2011-06,58104.35
37,97,2011-07,69987.1
37,97,2011-08,57772.09
37,97,2011-09,75142.77
37,97,2011-10,58093.91
37,97,2011-11,56807.29
37,97,2011-12,69074.59
37,97,2012-01,58467.4
37,97,2012-02,55384.0
37,97,2012-03,68126.62
37,97,2012-04,54856.34
37,97,2012-05,56401.27
37,97,2012-06,68509.94
37,97,2012-07,54210.25
37,97,2012-08,70230.62
37,97,2012-09,59076.5
37,97,2012-10,60535.68
37,98,2010-02,23454.5
37,98,2010-03,20303.96
37,98,2010-04,27101.42
37,98,2010-05,20953.22
37,98,2010-06,18296.39
37,98,2010-07,23570.809999999998
37,98,2010-08,17262.38
37,98,2010-09,19778.260000000002
37,98,2010-10,26710.77
37,98,2010-11,26802.0
37,98,2010-12,30635.17
37,98,2011-01,21068.0
37,98,2011-02,24938.98
37,98,2011-03,21560.64
37,98,2011-04,28093.8
37,98,2011-05,19987.61
37,98,2011-06,19329.73
37,98,2011-07,24857.14
37,98,2011-08,19648.31
37,98,2011-09,24953.8
37,98,2011-10,22864.51
37,98,2011-11,23386.64
37,98,2011-12,33402.79
37,98,2012-01,20367.53
37,98,2012-02,23617.76
37,98,2012-03,23908.41
37,98,2012-04,20689.1
37,98,2012-05,20815.88
37,98,2012-06,23523.079999999998
37,98,2012-07,18528.75
37,98,2012-08,22664.07
37,98,2012-09,18989.15
37,98,2012-10,23942.28
37,99,2012-02,25.0
37,99,2012-06,10.0
37,99,2012-10,10.0
38,1,2010-02,29861.75
38,1,2010-03,25949.02
38,1,2010-04,32611.06
38,1,2010-05,23270.78
38,1,2010-06,22017.61
38,1,2010-07,25950.7
38,1,2010-08,21550.33
38,1,2010-09,23705.989999999998
38,1,2010-10,38356.11
38,1,2010-11,28118.199999999997
38,1,2010-12,34453.69
38,1,2011-01,22163.75
38,1,2011-02,28883.14
38,1,2011-03,23680.1
38,1,2011-04,36342.380000000005
38,1,2011-05,22824.11
38,1,2011-06,21201.8
38,1,2011-07,27914.62
38,1,2011-08,22822.93
38,1,2011-09,32206.29
38,1,2011-10,35549.23
38,1,2011-11,35989.99
38,1,2011-12,42540.24
38,1,2012-01,29809.03
38,1,2012-02,37250.98
38,1,2012-03,42629.56
38,1,2012-04,34233.56
38,1,2012-05,28089.41
38,1,2012-06,33613.87
38,1,2012-07,27225.96
38,1,2012-08,34267.33
38,1,2012-09,30100.18
38,1,2012-10,34882.31
38,2,2010-02,39629.86
38,2,2010-03,40897.3
38,2,2010-04,50508.07
38,2,2010-05,42322.93
38,2,2010-06,40551.91
38,2,2010-07,51828.57
38,2,2010-08,40233.7
38,2,2010-09,41607.8
38,2,2010-10,52178.84
38,2,2010-11,39385.72
38,2,2010-12,45691.63
38,2,2011-01,39878.43
38,2,2011-02,43849.31
38,2,2011-03,43272.54
38,2,2011-04,54303.869999999995
38,2,2011-05,43805.05
38,2,2011-06,42686.21
38,2,2011-07,54983.24
38,2,2011-08,43889.73
38,2,2011-09,57205.21
38,2,2011-10,45958.23
38,2,2011-11,42247.9
38,2,2011-12,50844.22
38,2,2012-01,45230.38
38,2,2012-02,50613.5
38,2,2012-03,62456.45
38,2,2012-04,48896.79
38,2,2012-05,49757.17
38,2,2012-06,59126.31
38,2,2012-07,48054.17
38,2,2012-08,61516.31
38,2,2012-09,48550.869999999995
38,2,2012-10,49060.47
38,3,2010-02,1944.23
38,3,2010-03,1977.78
38,3,2010-04,1908.9099999999999
38,3,2010-05,1388.38
38,3,2010-06,1144.69
38,3,2010-07,1342.69
38,3,2010-08,1046.53
38,3,2010-09,2431.5
38,3,2010-10,2087.61
38,3,2010-11,1488.58
38,3,2010-12,1967.13
38,3,2011-01,1845.8200000000002
38,3,2011-02,1981.87
38,3,2011-03,1748.22
38,3,2011-04,1890.86
38,3,2011-05,1624.51
38,3,2011-06,1228.01
38,3,2011-07,3456.12
38,3,2011-08,4413.7
38,3,2011-09,4807.98
38,3,2011-10,2133.73
38,3,2011-11,1255.75
38,3,2011-12,2359.94
38,3,2012-01,2178.21
38,3,2012-02,2357.16
38,3,2012-03,2776.16
38,3,2012-04,1545.08
38,3,2012-05,1635.13
38,3,2012-06,1747.18
38,3,2012-07,1799.06
38,3,2012-08,5258.97
38,3,2012-09,2608.7799999999997
38,3,2012-10,1933.8600000000001
38,4,2010-02,37466.79
38,4,2010-03,38253.9
38,4,2010-04,47635.11
38,4,2010-05,38614.13
38,4,2010-06,37615.71
38,4,2010-07,48558.54
38,4,2010-08,39030.38
38,4,2010-09,41205.7
38,4,2010-10,47663.93
38,4,2010-11,42190.08
38,4,2010-12,52703.23
38,4,2011-01,43716.89
38,4,2011-02,43517.22
38,4,2011-03,42773.1
38,4,2011-04,52916.06
38,4,2011-05,42607.630000000005
38,4,2011-06,40658.71
38,4,2011-07,51102.42
38,4,2011-08,42367.62
38,4,2011-09,52166.03
38,4,2011-10,42201.8
38,4,2011-11,45445.81
38,4,2011-12,55542.74
38,4,2012-01,47669.28
38,4,2012-02,47748.88
38,4,2012-03,57523.56
38,4,2012-04,47881.07
38,4,2012-05,47247.59
38,4,2012-06,56475.61
38,4,2012-07,46697.96
38,4,2012-08,57261.78
38,4,2012-09,45838.99
38,4,2012-10,45440.44
38,5,2010-02,1256.36
38,5,2010-03,2318.3199999999997
38,5,2010-04,2758.67
38,5,2010-05,1550.1999999999998
38,5,2010-06,2161.71
38,5,2010-07,1807.52
38,5,2010-08,1762.68
38,5,2010-09,1172.04
38,5,2010-10,2315.24
38,5,2010-11,2343.27
38,5,2010-12,2594.92
38,5,2011-01,1209.52
38,5,2011-02,1030.6399999999999
38,5,2011-03,636.56
38,5,2011-04,2294.48
38,5,2011-05,1829.52
38,5,2011-06,1638.1399999999999
38,5,2011-07,1271.48
38,5,2011-08,1381.32
38,5,2011-09,1189.52
38,5,2011-10,1447.76
38,5,2011-11,2144.86
38,5,2011-12,5511.32
38,5,2012-01,1139.58
38,5,2012-02,1866.16
38,5,2012-03,2133.56
38,5,2012-04,1476.3400000000001
38,5,2012-05,1204.87
38,5,2012-06,1168.88
38,5,2012-07,676.84
38,5,2012-08,836.24
38,5,2012-09,803.95
38,5,2012-10,1898.35
38,6,2010-02,125.41
38,6,2010-03,154.47
38,6,2010-04,193.67
38,6,2010-05,275.0
38,6,2010-06,178.36
38,6,2010-07,178.92
38,6,2010-08,142.88
38,6,2010-09,109.08
38,6,2010-10,235.56
38,6,2010-11,151.46
38,6,2010-12,52.3
38,6,2011-01,54.68000000000001
38,6,2011-02,140.4
38,6,2011-03,167.14
38,6,2011-04,196.56
38,6,2011-05,288.55
38,6,2011-06,382.11
38,6,2011-07,145.61
38,6,2011-08,196.63
38,6,2011-09,46.9
38,6,2011-10,108.24000000000001
38,6,2011-11,142.92
38,6,2011-12,146.68
38,6,2012-01,102.26
38,6,2012-02,151.0
38,6,2012-03,159.7
38,6,2012-04,163.14
38,6,2012-05,153.70000000000002
38,6,2012-06,196.52
38,6,2012-07,94.8
38,6,2012-08,94.62
38,6,2012-09,64.22
38,6,2012-10,114.56
38,7,2010-02,1253.06
38,7,2010-03,1260.27
38,7,2010-04,3274.91
38,7,2010-05,2704.03
38,7,2010-06,2810.9
38,7,2010-07,2846.86
38,7,2010-08,1376.49
38,7,2010-09,1212.22
38,7,2010-10,1329.95
38,7,2010-11,1215.1000000000001
38,7,2010-12,1549.96
38,7,2011-01,697.6
38,7,2011-02,1078.43
38,7,2011-03,884.99
38,7,2011-04,1658.28
38,7,2011-05,1592.41
38,7,2011-06,2875.57
38,7,2011-07,3890.08
38,7,2011-08,1792.05
38,7,2011-09,1938.67
38,7,2011-10,1235.98
38,7,2011-11,1020.5
38,7,2011-12,3270.17
38,7,2012-01,1493.69
38,7,2012-02,1039.42
38,7,2012-03,1641.7
38,7,2012-04,1588.49
38,7,2012-05,1702.25
38,7,2012-06,2911.87
38,7,2012-07,2536.78
38,7,2012-08,1707.84
38,7,2012-09,975.7
38,7,2012-10,769.86
38,8,2010-02,36076.2
38,8,2010-03,35437.880000000005
38,8,2010-04,43101.83
38,8,2010-05,33977.240000000005
38,8,2010-06,34458.96
38,8,2010-07,41477.89
38,8,2010-08,33309.83
38,8,2010-09,35634.740000000005
38,8,2010-10,45576.12
38,8,2010-11,36449.21
38,8,2010-12,45170.89
38,8,2011-01,37035.91
38,8,2011-02,38513.26
38,8,2011-03,36215.899999999994
38,8,2011-04,44421.96
38,8,2011-05,36403.62
38,8,2011-06,36117.95
38,8,2011-07,45088.25
38,8,2011-08,38096.11
38,8,2011-09,49585.68
38,8,2011-10,39350.799999999996
38,8,2011-11,38648.55
38,8,2011-12,48511.689999999995
38,8,2012-01,42416.5
38,8,2012-02,44351.27
38,8,2012-03,50976.32
38,8,2012-04,40764.07
38,8,2012-05,40732.16
38,8,2012-06,49834.9
38,8,2012-07,41684.64
38,8,2012-08,51479.28
38,8,2012-09,42336.25
38,8,2012-10,43176.26
38,9,2010-02,221.24
38,9,2010-03,271.76
38,9,2010-04,303.85
38,9,2010-05,537.0500000000001
38,9,2010-06,451.28
38,9,2010-07,622.94
38,9,2010-08,355.37
38,9,2010-09,253.51
38,9,2010-10,305.9
38,9,2010-11,200.59
38,9,2010-12,136.32
38,9,2011-01,142.18
38,9,2011-02,168.39
38,9,2011-03,248.23
38,9,2011-04,482.96999999999997
38,9,2011-05,458.40000000000003
38,9,2011-06,366.53
38,9,2011-07,538.8000000000001
38,9,2011-08,375.97
38,9,2011-09,383.94
38,9,2011-10,281.96
38,9,2011-11,140.93
38,9,2011-12,83.57
38,9,2012-01,189.08
38,9,2012-02,192.01
38,9,2012-03,323.34999999999997
38,9,2012-04,289.23
38,9,2012-05,455.15
38,9,2012-06,505.4
38,9,2012-07,568.13
38,9,2012-08,484.14
38,9,2012-09,358.69
38,9,2012-10,388.55
38,10,2010-02,1226.58
38,10,2010-03,1290.89
38,10,2010-04,1844.67
38,10,2010-05,1478.5
38,10,2010-06,1309.42
38,10,2010-07,1750.94
38,10,2010-08,1532.0900000000001
38,10,2010-09,1537.92
38,10,2010-10,1692.06
38,10,2010-11,1356.59
38,10,2010-12,1778.1999999999998
38,10,2011-01,1435.21
38,10,2011-02,1537.77
38,10,2011-03,1473.68
38,10,2011-04,1967.8799999999999
38,10,2011-05,1266.19
38,10,2011-06,1395.65
38,10,2011-07,1985.62
38,10,2011-08,1466.1499999999999
38,10,2011-09,2033.73
38,10,2011-10,1429.55
38,10,2011-11,1363.05
38,10,2011-12,1694.35
38,10,2012-01,1377.23
38,10,2012-02,1860.49
38,10,2012-03,2108.78
38,10,2012-04,1576.73
38,10,2012-05,1243.34
38,10,2012-06,1858.3200000000002
38,10,2012-07,1401.53
38,10,2012-08,1973.99
38,10,2012-09,1685.42
38,10,2012-10,1314.6599999999999
38,11,2010-02,2274.02
38,11,2010-03,2139.33
38,11,2010-04,3815.6000000000004
38,11,2010-05,2829.42
38,11,2010-06,3436.07
38,11,2010-07,3939.75
38,11,2010-08,2666.93
38,11,2010-09,2716.88
38,11,2010-10,2708.31
38,11,2010-11,2967.99
38,11,2010-12,4365.95
38,11,2011-01,2893.2799999999997
38,11,2011-02,2712.7799999999997
38,11,2011-03,2529.74
38,11,2011-04,2885.81
38,11,2011-05,2275.15
38,11,2011-06,3399.05
38,11,2011-07,4198.56
38,11,2011-08,2847.95
38,11,2011-09,3424.4300000000003
38,11,2011-10,2757.01
38,11,2011-11,3932.94
38,11,2011-12,5806.3
38,11,2012-01,3856.35
38,11,2012-02,3416.88
38,11,2012-03,3302.29
38,11,2012-04,2966.78
38,11,2012-05,3302.55
38,11,2012-06,4080.31
38,11,2012-07,3452.9
38,11,2012-08,3840.23
38,11,2012-09,3067.38
38,11,2012-10,2853.16
38,12,2010-02,219.73000000000002
38,12,2010-03,250.1
38,12,2010-04,349.13
38,12,2010-05,287.83
38,12,2010-06,299.21000000000004
38,12,2010-07,318.68
38,12,2010-08,292.29
38,12,2010-09,301.71
38,12,2010-10,266.81
38,12,2010-11,131.03
38,12,2010-12,269.69
38,12,2011-01,191.9
38,12,2011-02,221.04
38,12,2011-03,212.01999999999998
38,12,2011-04,288.28
38,12,2011-05,230.56
38,12,2011-06,135.92
38,12,2011-07,346.03
38,12,2011-08,265.48
38,12,2011-09,272.28
38,12,2011-10,283.16
38,12,2011-11,251.60000000000002
38,12,2011-12,393.79
38,12,2012-01,290.14
38,12,2012-02,327.84000000000003
38,12,2012-03,355.43
38,12,2012-04,283.07
38,12,2012-05,339.02
38,12,2012-06,462.8
38,12,2012-07,271.08
38,12,2012-08,283.53
38,12,2012-09,204.04
38,12,2012-10,197.25
38,13,2010-02,38286.17
38,13,2010-03,38081.01
38,13,2010-04,49481.64
38,13,2010-05,37696.240000000005
38,13,2010-06,37579.88
38,13,2010-07,48623.76
38,13,2010-08,38728.81
38,13,2010-09,39441.32
38,13,2010-10,49412.14
38,13,2010-11,39766.26
38,13,2010-12,45715.92
38,13,2011-01,39036.17
38,13,2011-02,41025.11
38,13,2011-03,39996.8
38,13,2011-04,49493.53
38,13,2011-05,38880.2
38,13,2011-06,37465.58
38,13,2011-07,46894.77
38,13,2011-08,40060.76
38,13,2011-09,51382.799999999996
38,13,2011-10,42980.0
38,13,2011-11,40598.91
38,13,2011-12,46563.36
38,13,2012-01,40585.18
38,13,2012-02,43463.3
38,13,2012-03,54572.26
38,13,2012-04,42990.83
38,13,2012-05,42204.94
38,13,2012-06,52407.54
38,13,2012-07,41890.34
38,13,2012-08,53700.69
38,13,2012-09,41495.54
38,13,2012-10,44340.9
38,14,2010-02,3712.03
38,14,2010-03,3362.9700000000003
38,14,2010-04,4418.34
38,14,2010-05,3567.1
38,14,2010-06,3851.98
38,14,2010-07,5554.2
38,14,2010-08,4779.87
38,14,2010-09,3728.39
38,14,2010-10,3943.2799999999997
38,14,2010-11,6624.79
38,14,2010-12,6458.32
38,14,2011-01,3677.15
38,14,2011-02,3873.71
38,14,2011-03,4568.65
38,14,2011-04,5014.2
38,14,2011-05,4381.96
38,14,2011-06,3321.46
38,14,2011-07,3799.3999999999996
38,14,2011-08,3183.91
38,14,2011-09,3886.9500000000003
38,14,2011-10,3308.41
38,14,2011-11,6021.02
38,14,2011-12,6095.22
38,14,2012-01,3440.3199999999997
38,14,2012-02,4034.76
38,14,2012-03,5231.1
38,14,2012-04,4344.78
38,14,2012-05,3981.3199999999997
38,14,2012-06,5253.92
38,14,2012-07,4739.49
38,14,2012-08,3836.89
38,14,2012-09,3080.33
38,14,2012-10,3508.86
38,16,2010-02,2781.61
38,16,2010-03,3508.4
38,16,2010-04,5058.93
38,16,2010-05,4239.57
38,16,2010-06,5089.47
38,16,2010-07,5118.87
38,16,2010-08,3193.14
38,16,2010-09,3489.15
38,16,2010-10,3702.63
38,16,2010-11,2644.4500000000003
38,16,2010-12,2736.96
38,16,2011-01,3015.56
38,16,2011-02,3202.06
38,16,2011-03,3231.25
38,16,2011-04,5274.33
38,16,2011-05,4563.6
38,16,2011-06,5351.91
38,16,2011-07,5283.3
38,16,2011-08,3231.8
38,16,2011-09,3994.81
38,16,2011-10,2820.5299999999997
38,16,2011-11,2735.05
38,16,2011-12,2560.16
38,16,2012-01,2302.95
38,16,2012-02,2480.12
38,16,2012-03,3720.7
38,16,2012-04,3519.71
38,16,2012-05,3943.3500000000004
38,16,2012-06,4812.46
38,16,2012-07,3792.67
38,16,2012-08,3754.29
38,16,2012-09,3635.06
38,16,2012-10,2743.98
38,17,2010-02,1765.5700000000002
38,17,2010-03,1592.15
38,17,2010-04,1825.42
38,17,2010-05,1290.62
38,17,2010-06,1258.06
38,17,2010-07,1509.42
38,17,2010-08,1397.31
38,17,2010-09,1623.65
38,17,2010-10,2131.14
38,17,2010-11,1969.5
38,17,2010-12,3068.0
38,17,2011-01,1505.26
38,17,2011-02,1925.27
38,17,2011-03,1699.46
38,17,2011-04,1901.72
38,17,2011-05,1398.75
38,17,2011-06,1258.94
38,17,2011-07,1593.3
38,17,2011-08,2262.56
38,17,2011-09,2124.7
38,17,2011-10,1670.27
38,17,2011-11,1919.19
38,17,2011-12,2377.19
38,17,2012-01,1499.75
38,17,2012-02,1897.77
38,17,2012-03,2810.89
38,17,2012-04,1873.94
38,17,2012-05,2069.09
38,17,2012-06,1977.97
38,17,2012-07,1644.68
38,17,2012-08,2089.76
38,17,2012-09,1917.39
38,17,2012-10,1863.3300000000002
38,18,2010-02,2552.59
38,18,2010-03,1087.8
38,18,2010-04,2398.38
38,18,2010-09,297.75
38,18,2010-10,1825.69
38,18,2010-11,1530.51
38,18,2010-12,3296.6
38,18,2011-01,322.52
38,18,2011-02,886.95
38,18,2011-03,315.39
38,18,2011-04,1345.31
38,18,2011-05,0.6
38,18,2011-09,175.53
38,18,2011-10,1414.1200000000001
38,18,2011-11,1847.82
38,18,2011-12,3684.56
38,18,2012-01,814.87
38,18,2012-02,2996.88
38,18,2012-03,1340.72
38,18,2012-04,1907.6000000000001
38,18,2012-05,4.21
38,18,2012-08,0.1
38,18,2012-09,638.9
38,18,2012-10,2001.66
38,20,2010-02,4.0
38,20,2010-03,16.0
38,20,2010-04,23.0
38,20,2010-06,158.74
38,20,2010-07,365.44
38,20,2010-08,203.25
38,20,2010-09,108.0
38,20,2010-10,46.0
38,20,2010-11,23.84
38,20,2011-01,23.93
38,20,2011-02,303.15999999999997
38,20,2011-03,209.16
38,20,2011-04,78.0
38,20,2011-05,83.58
38,20,2011-06,95.5
38,20,2011-07,765.16
38,20,2011-08,128.76
38,20,2012-02,55.580000000000005
38,20,2012-03,191.29
38,20,2012-04,657.3
38,20,2012-05,229.67
38,20,2012-06,288.12
38,20,2012-07,271.68
38,20,2012-08,243.06
38,20,2012-09,86.33
38,20,2012-10,17.92
38,21,2010-02,4843.51
38,21,2010-03,4672.8
38,21,2010-04,5302.01
38,21,2010-05,4657.48
38,21,2010-06,4204.73
38,21,2010-07,5614.570000000001
38,21,2010-08,4511.77
38,21,2010-09,4642.1900000000005
38,21,2010-10,5560.93
38,21,2010-11,4228.6
38,21,2010-12,4676.42
38,21,2011-01,4221.24
38,21,2011-02,4094.55
38,21,2011-03,4038.82
38,21,2011-04,5299.76
38,21,2011-05,4385.65
38,21,2011-06,4060.6099999999997
38,21,2011-07,4981.98
38,21,2011-08,3815.21
38,21,2011-09,5339.15
38,21,2011-10,4139.28
38,21,2011-11,4108.0599999999995
38,21,2011-12,4871.38
38,21,2012-01,4082.0
38,21,2012-02,4315.2
38,21,2012-03,5900.22
38,21,2012-04,4277.53
38,21,2012-05,3756.96
38,21,2012-06,5142.41
38,21,2012-07,4299.33
38,21,2012-08,4905.24
38,21,2012-09,3718.79
38,21,2012-10,4059.2200000000003
38,22,2011-05,11.75
38,22,2011-07,340.1
38,22,2011-10,0.2
38,22,2011-12,322.0
38,22,2012-01,103.04
38,22,2012-02,167.44000000000003
38,22,2012-03,31.82
38,22,2012-04,35.64
38,22,2012-05,29.64
38,22,2012-06,39.52
38,22,2012-07,335.8
38,22,2012-08,517.38
38,22,2012-09,14.32
38,23,2010-02,11.0
38,23,2010-03,57.0
38,23,2010-06,6.0
38,23,2010-07,41.0
38,23,2010-08,85.5
38,23,2010-10,89.0
38,23,2010-11,289.78
38,23,2010-12,97.43
38,23,2011-01,43.28
38,23,2011-02,48.12
38,23,2011-03,135.82999999999998
38,23,2011-04,163.17
38,23,2011-05,129.05
38,23,2011-06,155.08
38,23,2011-07,249.64
38,23,2011-08,87.18
38,23,2011-09,83.51
38,23,2011-10,159.66
38,23,2011-11,41.019999999999996
